time(sec),engine_speed(rpm),actual_torque(%),fuel_rate(LPH),tilt_pitch(deg),tilt_roll(deg),tilt_yaw(deg),arm_tilit(deg),arm_roll(deg),boom_tilit(deg),boom_roll(deg),pressure(bar),flow_rate(LPM)
68.911,1144.000,78.000,274.050,91.367,22.938,229.510,-59.167,-1.749,58.316,-0.275,45.284,80.912
68.961,1145.000,76.000,265.050,91.919,25.646,230.913,-59.351,-1.153,58.658,-0.018,46.171,81.532
69.010,1145.000,75.000,265.050,91.919,25.646,230.913,-59.375,0.248,58.838,0.269,44.358,79.888
69.060,1146.500,74.000,260.050,91.944,28.606,231.467,-58.615,1.632,58.789,0.500,42.507,79.622
69.110,1152.500,69.000,260.050,91.944,28.606,231.467,-57.694,2.362,58.984,0.610,22.926,80.282
69.160,1163.000,60.000,230.050,92.236,32.618,229.503,-57.281,2.354,59.587,0.410,6.517,80.301
69.210,1163.500,56.000,230.050,92.236,32.618,229.503,-56.550,2.592,60.116,0.209,4.035,81.148
69.261,1161.000,54.000,200.050,92.541,32.982,228.720,-54.785,2.965,60.450,0.483,10.397,81.523
69.310,1161.000,54.000,200.050,92.541,32.982,228.720,-52.354,3.248,60.507,0.535,7.305,74.401
69.361,1151.500,54.000,196.050,92.350,33.984,229.343,-50.070,3.223,60.524,0.569,68.667,77.376
69.410,1144.500,56.000,196.050,92.350,33.984,229.343,-48.679,2.866,60.898,0.321,76.507,76.765
69.460,1142.000,56.000,200.050,90.807,35.308,229.253,-47.461,3.117,61.566,-0.022,78.832,79.415
69.510,1137.500,57.000,200.050,90.807,35.308,229.253,-45.483,3.264,62.202,0.235,68.411,77.809
69.560,1136.500,58.000,200.050,89.704,31.218,229.255,-43.912,2.272,62.707,0.436,77.630,77.878
69.610,1136.500,58.000,200.050,89.704,31.218,229.255,-43.356,1.115,62.894,0.213,75.247,79.444
69.661,1136.500,58.000,200.050,89.704,31.218,229.254,-43.478,-0.198,62.796,-0.031,71.977,79.060
69.710,1141.000,57.000,201.050,89.412,24.947,229.253,-44.219,-1.277,62.658,-0.284,74.872,79.149
69.760,1150.000,51.000,184.050,88.909,20.459,229.254,-45.215,-1.890,62.813,-0.451,74.912,79.021
69.811,1150.500,49.000,184.050,88.909,20.459,229.253,-46.032,-1.976,62.862,-0.284,75.128,79.661
69.860,1148.500,47.000,178.050,88.286,18.348,229.252,-46.518,-1.654,63.049,-0.262,75.306,78.627
69.910,1147.000,47.000,178.050,88.286,18.348,229.252,-46.543,-1.196,63.220,0.051,74.262,79.060
69.960,1144.500,48.000,176.050,88.496,16.383,229.256,-46.531,-0.858,63.293,0.351,73.552,79.671
70.011,1142.000,48.000,176.050,88.496,16.383,229.256,-46.594,-0.648,63.334,0.351,74.695,79.050
70.060,1140.500,49.000,177.050,89.085,14.369,229.255,-46.772,-0.541,63.367,0.333,73.631,78.932
70.110,1140.500,49.000,177.050,89.085,14.369,229.255,-47.141,-0.562,63.424,0.132,74.025,79.484
70.160,1139.500,49.000,178.050,89.236,12.006,229.254,-47.615,-0.485,63.391,0.076,73.651,79.326
70.210,1139.500,49.000,178.050,89.236,12.006,229.254,-47.966,-0.232,63.383,-0.031,73.809,79.543
70.261,1139.000,49.000,177.050,88.939,10.361,229.254,-48.261,-0.035,63.473,-0.116,73.887,79.169
70.310,1140.000,49.000,177.050,88.939,10.361,229.254,-48.618,0.111,63.497,-0.048,73.631,79.109
70.360,1140.000,49.000,177.050,88.750,8.129,229.255,-48.864,0.363,63.570,0.076,72.193,79.681
70.410,1140.000,49.000,177.050,88.750,8.129,229.255,-49.116,0.500,63.578,0.188,73.690,80.341
70.460,1139.000,49.000,176.050,88.980,5.566,229.256,-49.319,0.565,63.570,0.282,72.193,78.814
70.511,1140.500,48.000,176.050,88.980,5.566,229.256,-49.676,0.496,63.497,0.209,71.878,79.336
70.560,1139.000,49.000,174.050,89.175,3.083,229.255,-50.020,0.329,63.448,0.261,72.902,79.641
70.610,1138.500,48.000,174.050,89.175,3.083,229.255,-50.057,0.248,63.464,0.213,71.898,78.765
70.660,1139.000,48.000,173.050,89.175,3.083,229.256,-50.045,0.261,63.448,0.239,69.297,80.311
70.710,1137.500,48.000,173.050,89.056,0.631,229.256,-49.867,0.368,63.399,0.231,70.184,79.257
70.760,1137.500,48.000,173.050,88.967,-1.625,229.256,-49.768,0.643,63.562,0.243,69.908,79.494
70.810,1136.500,48.000,173.050,88.967,-1.625,229.256,-49.614,0.832,63.505,0.209,69.613,80.222
70.861,1136.000,48.000,174.050,88.990,-3.806,229.256,-49.399,0.910,63.473,0.192,68.470,78.804
70.910,1137.000,48.000,174.050,88.990,-3.806,229.256,-49.288,0.935,63.521,0.153,68.982,79.464
70.960,1134.500,49.000,175.050,88.930,-5.978,229.256,-49.122,0.951,63.481,0.141,68.490,79.612
71.010,1135.000,49.000,175.050,88.930,-5.978,229.256,-49.055,1.037,63.562,0.196,68.017,79.050
71.060,1135.000,49.000,176.050,88.921,-8.004,229.255,-49.098,1.111,63.562,0.179,66.362,80.774
71.110,1135.500,49.000,176.050,88.921,-8.004,229.255,-49.270,1.279,63.489,0.222,67.288,79.277
71.161,1134.500,49.000,179.050,88.921,-8.004,229.256,-49.325,1.455,63.464,0.261,66.697,79.740
71.210,1134.500,49.000,179.050,88.980,-9.965,229.256,-49.559,1.566,63.489,0.278,66.500,79.671
71.260,1135.500,50.000,178.050,88.948,-11.922,229.257,-49.781,1.742,63.399,0.346,67.150,79.681
71.310,1135.500,50.000,178.050,88.948,-11.922,229.257,-49.867,1.755,63.424,0.265,65.397,80.932
71.360,1135.000,50.000,178.050,88.948,-11.922,229.256,-49.947,1.804,63.440,0.321,65.693,79.829
71.410,1135.000,50.000,179.050,88.844,-14.190,229.257,-49.762,1.841,63.513,0.329,65.338,79.691
71.460,1136.500,50.000,177.050,88.755,-16.691,229.256,-49.479,1.882,63.505,0.355,65.417,80.242
71.510,1135.500,49.000,177.050,88.755,-16.691,229.256,-49.288,1.767,63.497,0.372,64.511,79.632
71.561,1135.500,49.000,177.050,88.755,-16.691,229.256,-48.907,1.693,63.530,0.355,63.664,80.616
71.610,1135.000,49.000,176.050,88.716,-19.562,229.256,-48.636,1.345,63.627,0.243,63.151,80.390
71.661,1136.000,49.000,175.050,88.774,-22.464,229.257,-48.396,1.152,63.652,0.162,63.191,79.671
71.710,1137.000,49.000,175.050,88.774,-22.464,229.257,-48.224,0.824,63.758,0.081,63.210,79.336
71.760,1135.500,49.000,175.050,88.537,-25.152,229.257,-48.378,0.725,63.758,0.055,62.935,80.577
71.810,1135.500,49.000,175.050,88.537,-25.152,229.257,-48.495,0.535,63.733,0.038,62.383,79.050
71.861,1137.000,48.000,176.050,88.384,-27.531,229.257,-48.772,0.582,63.750,0.081,62.127,80.035
71.910,1136.500,48.000,176.050,88.384,-27.531,229.257,-49.171,0.721,63.733,0.068,62.344,80.459
71.960,1136.000,48.000,176.050,88.533,-29.591,229.255,-49.584,0.820,63.684,0.179,62.876,79.947
72.011,1136.500,48.000,176.050,88.533,-29.591,229.255,-49.953,0.951,63.693,0.282,62.107,80.922
72.061,1136.500,48.000,176.050,88.537,-31.503,229.256,-50.211,1.062,63.562,0.299,62.206,79.632
72.111,1136.500,48.000,176.050,88.537,-31.503,229.256,-50.107,1.197,63.530,0.325,62.423,79.641
72.160,1135.500,49.000,175.050,88.365,-33.653,229.258,-49.774,1.402,63.570,0.316,62.718,80.262
72.210,1136.500,48.000,175.050,88.365,-33.653,229.258,-49.264,1.423,63.636,0.286,61.280,79.641
72.260,1134.500,49.000,176.050,88.128,-36.220,229.256,-48.741,1.435,63.741,0.248,60.571,81.119
72.311,1134.500,49.000,176.050,88.128,-36.220,229.256,-48.076,1.373,63.782,0.166,60.728,80.262
72.360,1132.000,50.000,177.050,88.128,-36.220,229.257,-47.658,1.238,63.831,0.098,58.896,79.878
72.410,1132.000,50.000,177.050,87.949,-39.257,229.256,-47.670,1.090,63.883,0.012,59.054,80.932
72.461,1129.500,50.000,177.050,87.949,-39.257,229.256,-47.990,0.918,63.938,-0.056,49.914,84.507
72.510,1129.000,51.000,177.050,87.916,-42.516,229.256,-48.790,0.590,63.855,-0.005,13.983,80.882
72.561,1130.000,51.000,180.050,87.470,-46.708,229.254,-50.039,0.522,63.839,0.299,32.559,83.118
72.610,1130.000,51.000,180.050,87.470,-46.708,229.254,-50.236,-0.172,63.725,0.106,26.925,82.685
72.660,1131.000,51.000,181.050,87.777,-46.517,132.669,-49.799,-0.793,63.717,-0.236,23.024,83.187
72.710,1129.500,51.000,181.050,87.777,-46.517,132.669,-48.852,-1.089,63.905,-0.116,14.101,82.104
72.760,1131.500,51.000,183.050,87.366,-45.085,132.667,-47.886,-0.601,64.233,-0.022,4.291,83.138
72.810,1133.500,51.000,183.050,87.366,-45.085,132.667,-47.203,0.505,64.222,0.141,6.320,82.153
72.860,1133.000,51.000,182.050,87.638,-44.361,132.668,-47.227,1.591,64.266,0.162,3.798,82.911
72.910,1133.000,51.000,182.050,87.638,-44.361,132.668,-47.843,2.128,64.222,0.265,2.931,73.781
72.960,1141.500,49.000,178.050,87.638,-44.361,132.668,-48.636,2.087,64.047,0.239,68.982,80.488
73.010,1145.500,48.000,178.050,87.638,-44.361,132.668,-49.805,1.853,63.916,0.145,80.368,79.632
73.060,1145.500,46.000,171.050,87.638,-44.361,132.668,-50.562,1.574,63.839,0.423,82.279,78.469
73.110,1142.500,46.000,171.050,87.638,-44.361,132.668,-50.328,1.714,63.807,0.436,81.925,79.070
73.160,1139.500,47.000,171.050,88.006,-45.811,18.936,-50.002,1.890,63.981,0.631,79.797,91.648
73.210,1137.000,47.000,171.050,88.006,-45.811,18.936,-49.676,1.861,64.058,0.721,61.044,74.983
73.260,1135.500,47.000,172.050,88.006,-45.811,19.194,-49.516,1.660,63.960,0.578,81.964,79.041
73.310,1133.500,48.000,172.050,88.006,-45.811,19.194,-49.270,1.164,63.847,0.273,79.699,79.041
73.361,1132.500,48.000,170.050,88.006,-45.811,19.194,-48.612,0.619,63.758,0.038,82.791,79.070
73.411,1132.000,48.000,170.050,88.006,-45.811,19.194,-48.199,0.333,63.831,-0.142,81.471,78.075
73.460,1130.500,49.000,172.050,87.863,-46.115,151.720,-47.898,0.488,64.003,-0.125,84.328,79.691
73.510,1130.500,49.000,172.050,87.863,-46.115,151.720,-47.966,0.680,64.091,0.042,81.393,79.050
73.560,1129.000,49.000,175.050,87.863,-46.115,151.720,-48.230,1.111,63.883,0.282,81.570,79.484
73.610,1129.000,49.000,175.050,87.863,-46.115,151.720,-48.593,1.287,63.872,0.449,81.137,79.001
73.660,1131.500,50.000,179.050,88.145,-46.125,152.397,-49.110,1.324,63.725,0.449,81.038,78.489
73.711,1131.000,50.000,179.050,88.145,-46.125,152.397,-49.621,1.230,63.741,0.419,80.408,79.041
73.761,1132.500,50.000,180.050,87.941,-46.187,152.484,-49.621,1.111,63.839,0.363,81.865,79.060
73.810,1132.500,50.000,180.050,87.941,-46.187,152.484,-49.405,0.992,63.872,0.278,82.279,79.050
73.861,1133.500,50.000,180.050,87.941,-46.187,152.484,-49.116,0.935,63.894,0.162,82.516,79.100
73.910,1134.000,50.000,180.050,87.941,-46.187,152.484,-48.765,0.848,63.847,0.201,82.220,78.440
73.960,1134.500,50.000,180.050,87.941,-46.187,152.484,-48.618,0.816,63.807,0.205,81.550,79.297
74.010,1135.500,50.000,180.050,87.941,-46.187,152.484,-48.482,0.758,63.905,0.196,80.959,79.021
74.061,1128.500,51.000,180.050,87.825,-46.206,152.571,-48.636,0.750,63.938,0.218,79.817,79.425
74.110,1118.500,59.000,180.050,87.825,-46.206,152.571,-48.870,0.852,63.927,0.196,79.876,79.858
74.160,1114.500,65.000,215.050,87.825,-46.206,152.571,-48.845,0.930,63.916,0.243,78.773,79.533
74.211,1117.500,66.000,215.050,87.825,-46.206,152.571,-48.667,0.939,63.815,0.303,78.241,78.390
74.261,1120.000,66.000,221.050,84.296,-45.813,154.638,-48.895,0.926,64.003,0.256,77.197,90.082
74.310,1120.000,66.000,221.050,84.296,-45.813,154.638,-49.707,0.828,64.156,0.171,57.084,74.973
74.360,1129.500,62.000,215.050,85.142,-45.831,154.778,-50.876,0.721,64.255,0.085,78.989,79.543
74.410,1130.500,62.000,215.050,85.142,-45.831,154.778,-51.826,0.684,63.790,0.059,79.659,79.641
74.460,1132.500,62.000,215.050,85.142,-45.831,154.786,-52.246,0.889,63.489,0.209,80.152,79.011
74.510,1132.500,62.000,215.050,85.142,-45.831,154.786,-51.660,1.041,63.513,0.410,78.694,79.513
74.561,1146.500,57.000,212.050,82.151,-45.680,156.363,-50.316,1.390,63.741,0.586,81.787,79.553
74.610,1159.500,48.000,212.050,82.151,-45.680,156.363,-48.624,1.361,64.069,0.602,81.925,79.041
74.660,1165.000,43.000,166.050,80.477,-45.139,156.704,-47.073,1.226,64.310,0.539,83.697,79.218
74.710,1165.000,43.000,166.050,80.477,-45.139,156.704,-46.154,0.943,64.430,0.321,82.791,80.272
74.760,1156.000,40.000,150.050,80.477,-45.139,156.705,-46.256,0.787,64.572,-0.146,82.003,79.208
74.811,1156.000,40.000,150.050,80.477,-45.139,156.705,-46.435,0.746,64.496,-0.459,81.058,78.903
74.861,1146.000,41.000,154.050,79.599,-45.697,156.718,-46.096,0.951,64.189,-0.434,81.215,79.257
74.911,1143.000,42.000,154.050,79.599,-45.697,156.718,-46.339,1.066,64.222,-0.108,80.664,78.903
74.961,1141.000,42.000,156.050,79.599,-45.697,158.359,-47.418,1.074,64.616,0.025,82.141,79.691
75.011,1141.000,42.000,156.050,79.599,-45.697,158.359,-48.710,0.988,64.846,-0.022,81.393,78.932
75.060,1141.000,42.000,156.050,79.599,-45.697,158.359,-49.731,1.025,64.167,0.119,81.609,79.858
75.110,1141.000,42.000,156.050,79.599,-45.697,158.359,-50.273,1.213,63.709,0.201,80.467,79.011
75.160,1139.000,42.000,156.050,79.599,-45.697,158.359,-50.224,1.574,63.587,0.385,81.885,79.100
75.210,1138.500,42.000,156.050,78.593,-44.740,158.369,-49.805,1.861,63.815,0.518,82.811,80.114
75.260,1136.500,43.000,154.050,77.711,-44.683,159.460,-49.073,1.923,64.200,0.539,89.351,77.031
75.311,1138.500,42.000,154.050,77.711,-44.683,159.460,-48.415,1.710,64.430,0.368,97.920,77.218
75.360,1137.000,42.000,154.050,77.711,-44.683,159.464,-48.218,1.238,64.364,0.269,107.849,77.918
75.410,1138.500,42.000,154.050,77.711,-44.683,159.464,-48.359,0.598,64.211,0.106,110.587,77.120
75.461,1136.500,42.000,153.050,77.711,-44.683,159.464,-48.341,0.119,64.091,-0.176,110.547,77.996
75.511,1136.500,42.000,153.050,77.711,-44.683,159.464,-48.046,0.038,64.189,-0.266,112.064,77.425
75.561,1136.000,42.000,155.050,77.870,-42.809,160.107,-47.787,0.415,64.419,-0.129,107.573,81.188
75.610,1136.000,42.000,155.050,77.870,-42.809,160.107,-47.664,1.123,64.539,0.123,78.773,77.819
75.661,1137.000,42.000,156.050,77.870,-42.809,160.101,-47.400,1.919,64.518,0.076,99.201,74.598
75.710,1138.000,42.000,156.050,77.870,-42.809,160.101,-48.279,2.194,64.156,0.333,127.390,76.125
75.760,1137.500,42.000,155.050,77.870,-42.809,160.101,-49.879,2.444,64.124,0.820,128.316,77.189
75.810,1137.500,42.000,155.050,77.870,-42.809,160.101,-51.153,2.198,63.894,0.627,122.524,76.578
75.860,1138.000,42.000,154.050,79.115,-40.624,160.259,-50.986,1.291,63.684,0.192,126.169,76.785
75.910,1138.000,42.000,154.050,79.115,-40.624,160.259,-50.205,0.656,63.839,0.008,127.528,76.371
75.961,1137.000,42.000,154.050,79.115,-40.624,160.259,-48.802,0.329,64.156,0.003,123.588,76.204
76.011,1137.000,42.000,154.050,79.115,-40.624,160.259,-47.369,0.565,64.539,0.063,126.287,76.667
76.060,1134.500,42.000,155.050,78.154,-37.817,160.533,-46.741,1.099,64.802,0.205,123.687,77.504
76.110,1135.500,42.000,155.050,78.154,-37.817,160.533,-46.963,1.472,64.583,0.166,122.977,76.657
76.160,1129.000,43.000,155.050,78.154,-37.817,160.686,-47.996,1.361,64.321,0.119,124.100,76.371
76.210,1129.000,43.000,155.050,78.154,-37.817,160.690,-49.171,1.053,64.135,-0.001,123.293,76.204
76.261,1118.000,55.000,183.050,78.154,-37.817,160.687,-49.934,0.799,63.960,-0.086,124.573,76.027
76.311,1118.000,55.000,183.050,78.154,-37.817,160.687,-49.916,0.803,63.872,-0.027,123.824,76.834
76.360,1125.500,55.000,192.050,78.154,-37.817,160.693,-49.178,0.930,64.036,0.273,123.549,76.253
76.410,1127.500,55.000,192.050,78.154,-37.817,160.693,-48.655,1.135,64.321,0.492,123.371,75.839
76.460,1129.500,54.000,194.050,78.154,-37.817,160.864,-48.476,1.144,64.485,0.505,122.327,75.505
76.510,1128.000,56.000,194.050,78.154,-37.817,160.864,-48.895,1.004,64.321,0.393,122.918,75.849
76.560,1127.000,56.000,199.050,78.154,-37.817,160.866,-49.350,0.807,63.992,0.162,123.155,75.465
76.611,1127.000,58.000,199.050,78.154,-37.817,160.863,-49.657,0.668,63.693,0.046,124.632,76.027
76.660,1128.500,59.000,206.050,78.154,-37.817,160.867,-49.442,0.672,63.652,-0.001,123.943,75.967
76.710,1130.000,59.000,206.050,78.154,-37.817,160.867,-48.642,0.824,63.992,0.081,122.465,75.908
76.760,1133.000,59.000,207.050,78.154,-37.817,161.123,-47.510,0.930,64.135,0.179,123.135,75.524
76.811,1135.500,58.000,207.050,78.154,-37.817,161.123,-46.211,0.980,64.211,0.235,123.746,74.776
76.861,1139.500,58.000,204.050,78.154,-37.817,161.139,-45.106,1.066,64.321,0.269,124.021,75.574
76.911,1138.500,57.000,204.050,78.154,-37.817,161.139,-44.557,0.947,64.485,0.265,124.002,75.583
76.960,1139.500,57.000,201.050,78.154,-37.817,161.134,-44.014,0.869,64.485,0.196,124.514,74.815
77.010,1139.500,57.000,201.050,78.154,-37.817,161.134,-43.152,0.803,64.332,0.141,122.308,75.908
77.060,1134.000,58.000,200.050,78.154,-37.817,161.226,-42.347,0.939,64.342,0.076,124.041,75.140
77.110,1131.500,58.000,200.050,78.154,-37.817,161.226,-41.804,0.947,64.342,-0.095,123.706,75.761
77.161,1128.000,59.000,203.050,78.154,-37.817,161.477,-42.002,0.959,64.397,-0.129,123.490,75.987
77.210,1128.000,59.000,203.050,78.154,-37.817,161.485,-43.292,0.873,64.124,-0.224,124.494,74.786
77.261,1125.500,63.000,211.050,78.154,-37.817,161.482,-45.400,0.664,63.709,-0.361,125.184,76.086
77.310,1129.000,61.000,211.050,78.154,-37.817,161.482,-47.824,0.619,63.057,-0.339,124.711,75.800
77.361,1132.500,61.000,213.050,78.154,-37.817,161.483,-49.984,0.832,62.577,-0.112,123.706,75.987
77.411,1135.000,61.000,213.050,78.154,-37.817,161.565,-52.050,1.111,62.373,0.136,125.164,77.090
77.460,1139.000,60.000,211.050,78.154,-37.817,161.758,-53.787,1.402,62.177,0.470,125.223,75.908
77.510,1143.000,58.000,211.050,78.154,-37.817,161.758,-55.053,1.550,61.982,0.623,124.632,76.312
77.560,1145.000,56.000,205.050,78.154,-37.817,161.763,-56.283,1.501,61.729,0.522,124.593,75.780
77.610,1145.000,55.000,205.050,78.154,-37.817,161.763,-57.361,1.263,61.509,0.466,125.184,75.987
77.660,1142.500,56.000,197.050,78.154,-37.817,161.758,-57.889,1.066,61.330,0.243,125.243,76.933
77.711,1141.500,56.000,197.050,78.154,-37.817,161.761,-57.549,0.947,61.094,0.141,123.490,76.056
77.761,1139.500,56.000,197.050,78.154,-37.817,162.352,-56.927,0.852,61.021,0.055,122.761,75.426
77.810,1139.500,56.000,197.050,78.154,-37.817,162.352,-56.565,0.857,61.061,0.025,124.297,76.677
77.860,1138.000,56.000,197.050,78.154,-37.817,162.356,-56.811,0.795,60.955,-0.005,124.278,76.046
77.910,1141.500,55.000,197.050,78.154,-37.817,162.356,-57.831,0.811,60.630,0.059,124.179,77.159
77.960,1141.500,54.000,193.050,78.154,-37.817,162.353,-59.582,0.816,60.206,0.111,122.446,75.987
78.010,1141.000,54.000,193.050,78.154,-37.817,162.353,-61.418,0.881,59.864,0.218,123.824,76.056
78.060,1141.000,53.000,188.050,78.154,-37.817,162.820,-62.457,0.984,59.628,0.261,123.214,77.199
78.110,1140.000,53.000,188.050,78.154,-37.817,162.820,-62.651,1.152,59.587,0.428,122.859,76.588
78.160,1142.000,52.000,184.050,78.154,-37.817,163.064,-62.432,1.271,59.554,0.513,123.214,76.716
78.210,1143.500,50.000,184.050,78.154,-37.817,163.065,-62.132,1.238,59.530,0.530,123.490,76.805
78.260,1145.000,48.000,174.050,78.154,-37.817,163.068,-61.864,1.127,59.530,0.385,123.233,77.140
78.310,1143.000,47.000,174.050,78.154,-37.817,163.068,-61.264,1.062,59.367,0.231,121.697,76.411
78.360,1142.500,47.000,172.050,78.154,-37.817,163.067,-60.398,0.967,59.245,0.166,122.682,76.598
78.410,1142.500,47.000,172.050,78.154,-37.817,163.552,-59.087,0.885,59.253,0.046,122.899,77.346
78.461,1140.000,47.000,170.050,78.154,-37.817,165.134,-57.788,0.980,59.522,0.115,122.465,76.834
78.510,1140.000,47.000,170.050,78.154,-37.817,165.134,-56.840,1.017,59.685,0.179,122.583,77.061
78.560,1147.500,43.000,162.050,78.154,-37.817,165.142,-56.420,1.012,59.725,0.261,123.214,77.090
78.610,1148.500,41.000,162.050,78.154,-37.817,165.142,-56.261,1.012,59.546,0.239,122.347,76.145
78.660,1145.000,42.000,156.050,78.154,-37.817,165.140,-56.283,0.914,59.611,0.243,122.761,77.258
78.710,1142.000,42.000,156.050,78.154,-37.817,165.140,-56.247,0.820,59.554,0.141,122.505,76.627
78.760,1140.500,42.000,157.050,78.154,-37.817,166.776,-56.131,0.795,59.693,0.128,121.007,76.677
78.810,1138.500,43.000,157.050,78.154,-37.817,166.776,-55.943,0.803,59.774,0.162,121.815,77.140
78.860,1138.000,43.000,158.050,78.154,-37.817,167.083,-56.001,0.889,59.717,0.196,121.067,76.952
78.911,1137.500,43.000,158.050,78.154,-37.817,167.088,-56.268,0.791,59.595,0.183,120.594,76.381
78.960,1139.500,43.000,158.050,78.154,-37.817,167.084,-56.485,0.738,59.571,0.183,120.988,75.997
79.010,1142.000,42.000,158.050,78.154,-37.817,167.084,-56.565,0.783,59.603,0.158,120.810,75.967
79.060,1142.000,41.000,150.050,78.154,-37.817,167.086,-56.652,0.807,59.554,0.222,119.372,73.840
79.110,1141.000,41.000,150.050,78.154,-37.817,167.262,-56.587,0.656,59.538,0.158,116.339,73.082
79.161,1137.500,41.000,150.050,78.154,-37.817,168.058,-56.124,0.265,59.554,0.265,114.842,71.171
79.210,1129.500,43.000,150.050,78.154,-37.817,168.076,-55.082,-0.446,59.505,0.183,111.749,68.669
79.260,1121.000,51.000,170.050,78.154,-37.817,168.075,-53.910,-1.115,59.530,0.192,109.365,66.650
79.310,1120.000,53.000,170.050,78.154,-37.817,168.072,-53.577,-1.663,59.677,0.273,105.524,64.926
79.361,1124.000,54.000,196.050,78.154,-37.817,168.068,-54.655,-2.006,60.019,0.068,103.377,64.591
79.410,1124.000,54.000,196.050,78.154,-37.817,168.068,-56.695,-2.387,59.945,-0.091,102.077,63.941
79.460,1132.500,52.000,188.050,78.154,-37.817,168.080,-59.127,-2.716,59.603,-0.348,101.505,63.557
79.510,1134.000,52.000,188.050,78.154,-37.817,168.288,-60.925,-3.128,59.212,-0.532,99.929,62.306
79.561,1137.000,51.000,184.050,78.154,-37.817,168.536,-61.288,-3.372,59.025,-0.489,98.078,59.854
79.610,1139.500,50.000,184.050,78.154,-37.817,168.536,-60.510,-3.351,59.220,-0.176,97.526,59.844
79.660,1141.500,50.000,180.050,78.154,-37.817,168.534,-58.703,-3.116,59.522,0.085,96.581,59.164
79.710,1145.500,47.000,180.050,78.154,-37.817,168.534,-56.507,-2.646,59.636,0.291,96.088,59.942
79.761,1143.500,48.000,172.050,78.154,-37.817,168.532,-54.481,-2.289,59.734,0.282,96.837,61.282
79.811,1143.500,48.000,172.050,78.154,-37.817,168.529,-52.839,-2.057,59.725,0.128,98.590,62.355
79.861,1136.500,48.000,172.050,78.154,-37.817,168.535,-51.515,-1.877,59.774,-0.219,99.339,63.922
79.910,1132.000,49.000,172.050,78.154,-37.817,168.879,-50.716,-1.680,60.027,-0.374,104.165,67.034
79.961,1125.500,52.000,175.050,-0.062,-0.062,168.945,-49.922,-1.517,60.027,-0.523,108.755,70.087
80.010,1119.500,57.000,175.050,-0.062,-0.062,168.961,-49.399,-1.046,60.214,-0.459,113.542,73.702
80.060,1121.500,58.000,199.050,39.433,20.695,168.955,-49.104,-0.224,60.206,-0.348,117.639,77.189
80.111,1121.500,58.000,199.050,39.433,20.695,168.955,-49.159,1.123,60.157,0.038,121.480,81.641
80.160,1127.000,59.000,202.050,37.348,35.240,168.966,-49.547,2.083,59.978,0.256,125.164,87.334
80.211,1138.500,56.000,202.050,37.348,35.240,168.966,-49.977,2.702,60.043,0.149,125.558,71.791
80.260,1145.000,53.000,194.050,32.755,34.745,169.271,-50.033,3.166,60.043,-0.061,117.639,77.287
80.311,1147.500,50.000,194.050,32.755,34.745,169.289,-49.676,3.707,60.149,-0.048,118.447,75.938
80.360,1145.500,49.000,179.050,28.074,28.615,169.284,-48.796,4.810,60.173,0.269,117.895,76.027
80.410,1146.000,48.000,179.050,28.074,28.615,169.284,-47.535,5.848,60.059,0.828,117.107,76.844
80.460,1143.000,49.000,176.050,26.313,28.706,169.285,-46.281,6.357,60.271,1.107,117.304,76.332
80.510,1142.500,48.000,176.050,26.313,28.706,169.285,-45.170,6.000,60.442,0.926,115.768,76.017
80.561,1150.000,45.000,177.050,30.839,25.891,169.475,-44.519,5.122,60.760,0.668,92.148,79.090
80.611,1154.000,40.000,177.050,29.501,4.631,169.478,-44.947,4.265,60.744,0.132,85.076,79.287
80.660,1149.000,40.000,152.050,29.501,4.631,169.471,-45.553,4.171,60.483,-0.181,84.308,77.957
80.710,1145.500,41.000,152.050,29.501,4.631,169.471,-45.240,4.093,60.222,0.042,85.549,78.834
80.760,1144.000,41.000,153.050,28.938,18.680,169.473,-45.368,3.859,60.402,0.098,85.234,79.622
80.810,1144.000,41.000,153.050,29.374,23.591,169.538,-45.164,3.170,60.760,0.243,85.431,78.440
80.861,1139.500,41.000,153.050,29.374,23.591,169.686,-44.940,2.243,60.621,-0.027,85.825,79.710
80.910,1138.000,41.000,153.050,29.374,23.591,169.766,-44.787,1.345,60.540,-0.399,83.264,78.863
80.961,1134.500,42.000,153.050,30.245,24.240,169.766,-44.927,0.873,60.638,-0.425,85.333,78.253
81.010,1134.500,42.000,153.050,30.454,23.960,169.765,-45.157,0.873,60.687,-0.202,84.111,79.060
81.061,1129.500,43.000,156.050,30.454,23.960,169.766,-45.553,1.066,60.695,0.068,83.382,79.188
81.110,1129.500,45.000,156.050,30.454,23.960,169.792,-46.064,1.131,60.646,0.201,83.087,78.844
81.160,1130.000,45.000,161.050,30.918,24.314,170.104,-46.448,0.906,60.548,0.136,85.195,79.100
81.210,1136.000,44.000,161.050,30.918,24.314,170.104,-46.569,0.505,60.516,-0.069,84.545,78.450
81.261,1140.500,43.000,160.050,30.668,25.113,170.102,-46.339,0.265,60.507,-0.168,83.717,79.651
81.311,1141.500,42.000,160.050,30.668,25.113,170.102,-45.764,0.380,60.679,-0.086,84.899,79.691
81.361,1143.000,41.000,156.050,30.323,25.157,170.108,-45.336,0.623,60.793,0.093,84.288,78.863
81.411,1142.000,41.000,156.050,30.323,25.157,170.170,-45.279,0.775,60.841,0.115,84.584,78.883
