time(sec),engine_speed(rpm),actual_torque(%),fuel_rate(LPH),tilt_pitch(deg),tilt_roll(deg),tilt_yaw(deg),arm_tilit(deg),arm_roll(deg),boom_tilit(deg),boom_roll(deg),pressure(bar),flow_rate(LPM)
219.833,1139.000,43.000,157.050,94.970,7.196,109.772,-50.587,1.738,47.358,0.943,2.400,81.848
219.883,1138.000,43.000,157.050,94.316,7.181,109.771,-50.580,1.874,47.435,0.971,9.334,82.498
219.933,1139.500,43.000,159.050,94.316,7.181,109.772,-50.267,1.919,47.394,1.049,15.027,83.118
219.984,1138.500,43.000,159.050,94.404,7.037,109.772,-50.187,1.919,47.311,0.996,16.740,81.089
220.033,1139.500,43.000,159.050,94.147,8.035,109.772,-50.057,1.763,47.275,0.914,17.981,82.311
220.083,1139.500,43.000,159.050,94.147,8.035,109.772,-49.694,1.710,47.270,0.738,19.104,81.828
220.133,1138.000,43.000,158.050,93.928,9.249,109.772,-49.565,1.689,47.501,0.639,19.045,83.522
220.183,1134.500,44.000,158.050,93.928,9.249,109.772,-49.448,1.907,47.459,0.619,9.728,83.296
220.234,1136.500,43.000,158.050,94.054,10.187,109.772,-49.424,2.165,47.489,0.697,6.083,83.089
220.283,1133.500,44.000,158.050,94.054,10.187,109.772,-49.418,2.497,47.447,0.816,8.920,82.705
220.334,1134.000,44.000,159.050,94.054,10.187,109.772,-49.528,2.706,47.364,0.902,5.906,83.502
220.383,1134.500,44.000,159.050,94.035,8.968,109.772,-49.756,2.600,47.352,1.053,2.597,82.705
220.433,1136.500,43.000,158.050,94.035,8.968,109.772,-49.879,2.321,47.228,1.119,14.140,79.858
220.483,1136.500,43.000,158.050,94.035,8.968,109.772,-50.039,2.079,47.252,1.025,56.631,80.055
220.533,1139.000,43.000,158.050,93.981,10.568,109.772,-50.180,2.034,47.293,0.725,61.910,80.114
220.583,1139.500,42.000,158.050,93.981,10.568,109.772,-50.057,2.017,47.311,0.505,63.723,80.272
220.633,1138.500,42.000,157.050,94.023,7.201,109.771,-50.057,1.788,47.435,0.672,63.506,79.976
220.683,1138.000,42.000,157.050,94.023,7.201,109.771,-49.977,1.845,47.364,0.898,62.265,79.602
220.733,1138.500,42.000,157.050,93.974,4.494,109.772,-49.676,1.972,47.305,1.025,63.467,80.301
220.783,1138.000,42.000,157.050,93.974,4.494,109.772,-49.448,1.755,47.240,1.045,63.821,80.035
220.833,1134.500,43.000,156.050,93.974,4.494,109.772,-49.442,1.328,47.382,0.943,61.674,86.851
220.883,1135.500,43.000,156.050,93.778,1.204,109.772,-49.602,0.848,47.471,0.816,17.410,80.508
220.933,1133.000,44.000,159.050,93.769,-2.399,109.772,-49.867,0.368,47.459,0.766,15.716,82.705
220.983,1133.000,44.000,159.050,93.769,-2.399,109.772,-50.033,-0.005,47.311,0.713,4.488,83.128
221.034,1132.000,44.000,159.050,93.857,-1.642,109.772,-50.119,-0.493,47.323,0.606,13.175,82.892
221.083,1135.500,43.000,159.050,93.857,-1.642,109.772,-49.781,-0.836,47.329,0.423,32.933,82.054
221.133,1132.500,44.000,158.050,93.857,-1.642,109.772,-49.442,-0.823,47.459,0.248,21.133,84.340
221.183,1132.500,44.000,158.050,93.893,-0.642,109.772,-49.270,-0.438,47.702,0.325,9.471,82.695
221.234,1115.500,56.000,171.050,93.893,-0.642,109.772,-49.091,0.102,47.590,0.560,7.049,83.158
221.283,1117.500,57.000,171.050,93.773,-1.327,109.772,-49.110,0.787,47.453,0.844,2.380,82.980
221.333,1124.500,55.000,191.050,94.067,-0.929,109.772,-49.190,1.287,47.305,1.066,2.262,83.079
221.383,1124.500,55.000,191.050,94.067,-0.929,109.772,-49.510,1.615,47.270,1.099,1.966,83.089
221.433,1128.000,53.000,191.050,93.902,-0.378,109.772,-50.008,1.525,47.305,1.008,1.966,82.547
221.483,1132.000,53.000,188.050,93.902,-0.378,109.772,-50.297,1.365,47.281,0.750,1.809,82.892
221.534,1132.500,52.000,186.050,93.902,-0.378,109.772,-50.408,1.209,47.234,0.610,1.809,81.907
221.584,1128.000,54.000,186.050,93.790,-0.132,109.772,-50.439,1.123,47.299,0.582,1.907,82.064
221.633,1128.000,54.000,186.050,93.772,0.645,109.772,-50.519,1.336,47.412,0.560,1.966,83.108
221.683,1120.000,62.000,197.050,93.772,0.645,109.772,-50.746,1.751,47.489,0.680,2.045,81.917
221.733,1121.000,64.000,220.050,93.813,0.887,109.772,-51.017,2.284,47.501,0.844,1.986,82.655
221.783,1120.000,68.000,220.050,93.813,0.887,109.772,-51.833,2.559,47.536,0.963,1.789,81.483
221.833,1120.000,68.000,220.050,94.696,1.051,109.772,-52.919,2.657,47.566,0.881,1.749,81.897
221.883,1124.000,68.000,231.050,94.696,1.051,109.772,-53.707,2.530,47.512,0.836,1.966,82.173
221.933,1124.000,68.000,231.050,95.626,0.894,109.772,-54.496,2.407,47.293,0.840,1.966,82.980
221.984,1129.000,68.000,226.050,95.626,0.894,109.772,-54.691,2.350,47.133,0.939,1.966,81.503
222.033,1130.500,67.000,227.050,95.364,0.569,109.772,-54.286,2.468,47.092,1.156,1.946,81.473
222.083,1132.000,66.000,227.050,95.364,0.569,109.772,-53.483,2.608,47.216,1.324,1.986,82.064
222.133,1133.000,66.000,226.050,95.187,0.555,109.772,-52.188,2.739,47.708,1.394,1.966,81.867
222.183,1136.500,65.000,226.050,95.187,0.555,109.772,-50.826,2.600,48.164,1.312,1.986,82.370
222.233,1136.000,65.000,226.050,96.224,0.475,109.772,-49.510,2.366,48.514,1.111,1.986,81.700
222.283,1138.500,65.000,226.050,96.224,0.475,109.772,-48.581,2.149,48.727,0.820,1.769,82.251
222.333,1139.000,64.000,225.050,97.763,1.155,109.772,-47.898,2.144,48.686,0.560,1.749,81.306
222.383,1138.500,64.000,225.050,97.763,1.155,109.772,-47.295,2.329,48.650,0.436,1.769,80.853
222.433,1138.000,64.000,224.050,97.763,1.155,109.772,-47.055,2.719,48.680,0.359,1.868,81.286
222.483,1138.000,64.000,224.050,98.320,2.702,109.772,-47.049,3.272,48.745,0.423,1.769,81.296
222.534,1135.500,65.000,222.050,98.320,2.702,109.772,-47.153,4.203,48.929,0.518,1.809,80.666
222.583,1135.500,65.000,222.050,98.836,4.696,109.772,-47.683,4.950,49.056,0.660,1.946,81.966
222.633,1134.000,65.000,223.050,98.836,4.696,109.772,-48.101,5.307,49.027,0.939,1.966,81.050
222.683,1135.000,65.000,223.050,98.836,4.696,109.772,-48.341,5.520,49.078,1.197,1.966,80.735
222.733,1130.500,66.000,225.050,99.743,5.503,109.772,-48.802,5.700,49.035,1.464,1.966,81.454
222.784,1132.000,66.000,225.050,100.744,5.224,109.772,-48.993,5.889,49.086,1.574,1.966,80.833
222.833,1127.500,67.000,226.050,101.093,4.428,109.772,-49.110,5.746,49.122,1.603,1.946,82.015
222.883,1128.000,67.000,226.050,101.093,4.428,109.772,-49.196,5.573,49.254,1.501,1.887,81.109
222.933,1129.000,67.000,228.050,100.701,2.704,109.772,-49.282,5.204,49.503,1.287,1.710,80.616
222.983,1135.500,66.000,228.050,100.701,2.704,109.772,-49.196,4.552,49.884,1.070,1.907,81.601
223.033,1144.500,63.000,222.050,101.159,1.267,109.772,-48.901,3.842,50.286,0.971,2.104,79.917
223.083,1153.000,56.000,222.050,101.159,1.267,109.772,-48.747,3.162,50.660,0.787,1.966,81.503
223.133,1153.500,53.000,190.050,101.159,1.267,109.772,-48.359,2.575,50.799,0.651,1.946,81.759
223.183,1153.500,53.000,190.050,102.318,-0.071,109.772,-47.719,2.112,50.843,0.619,4.882,80.636
223.233,1147.500,53.000,190.050,102.318,-0.071,109.772,-47.073,1.730,50.836,0.779,8.920,81.099
223.283,1143.500,54.000,192.050,102.318,-0.071,109.772,-46.416,1.583,50.901,0.836,8.979,80.301
223.334,1141.000,55.000,194.050,103.300,-0.955,109.772,-45.962,1.341,51.106,0.754,2.557,79.356
223.384,1139.000,54.000,194.050,103.503,-1.137,109.772,-45.847,1.197,51.355,0.746,2.400,78.824
223.433,1139.000,54.000,194.050,104.309,-1.131,109.772,-45.962,0.939,51.626,0.660,1.789,79.632
223.483,1140.500,54.000,193.050,104.309,-1.131,109.772,-46.339,0.746,51.831,0.619,1.769,79.060
223.534,1135.000,55.000,194.050,104.235,-1.176,109.772,-47.043,0.535,51.897,0.526,1.946,79.543
223.583,1135.000,55.000,194.050,104.235,-1.176,109.772,-47.652,0.406,51.809,0.496,1.986,80.262
223.633,1135.000,56.000,196.050,103.694,-1.583,109.772,-48.267,0.363,51.743,0.475,1.828,78.410
223.683,1135.000,56.000,196.050,103.694,-1.583,109.772,-48.932,0.449,51.795,0.602,1.769,78.735
223.733,1135.000,56.000,197.050,103.828,-1.778,109.772,-49.657,0.590,51.934,0.791,6.201,78.853
223.783,1135.000,56.000,197.050,103.828,-1.778,109.772,-50.260,0.660,52.110,0.848,10.003,78.578
223.833,1133.000,57.000,197.050,104.239,-1.789,109.772,-50.740,0.693,52.102,0.852,3.542,79.661
223.883,1133.000,57.000,197.050,104.239,-1.789,109.772,-50.956,0.619,52.088,0.729,2.163,78.420
223.933,1130.000,57.000,197.050,104.239,-1.789,109.772,-51.085,0.410,52.153,0.606,2.045,78.863
223.983,1129.500,58.000,200.050,104.014,-1.430,109.772,-50.900,0.355,52.366,0.518,1.749,79.031
224.034,1130.000,58.000,200.050,104.014,-1.430,109.772,-50.771,0.372,52.549,0.449,1.809,77.859
224.083,1130.500,59.000,203.050,103.435,-1.270,109.772,-50.420,0.406,52.864,0.496,1.769,80.252
224.134,1127.500,61.000,209.050,102.926,-1.216,109.772,-50.162,0.479,53.039,0.526,1.848,79.041
224.183,1128.000,61.000,209.050,102.926,-1.216,109.772,-49.731,0.717,53.325,0.602,1.966,79.632
224.233,1128.500,62.000,219.050,102.926,-1.216,109.772,-49.614,0.832,53.376,0.643,1.986,79.277
224.283,1130.500,62.000,219.050,102.926,-1.216,109.772,-49.374,0.820,53.603,0.647,1.749,78.627
224.334,1131.000,63.000,218.050,102.916,-1.180,109.772,-49.436,0.824,53.808,0.623,1.769,80.449
224.383,1132.500,62.000,218.050,102.916,-1.180,109.772,-49.682,0.770,53.955,0.606,1.769,79.494
224.433,1132.000,63.000,216.050,102.916,-1.180,109.772,-50.100,0.684,54.020,0.548,1.769,80.301
224.483,1134.000,62.000,216.050,102.676,-1.107,109.772,-50.537,0.668,54.079,0.509,1.769,79.858
224.533,1132.500,63.000,217.050,101.836,-1.209,109.772,-50.790,0.693,54.123,0.483,1.789,79.415
224.583,1133.000,63.000,217.050,101.836,-1.209,109.772,-51.005,0.721,54.182,0.539,1.946,81.444
224.633,1129.000,64.000,218.050,101.836,-1.209,109.772,-50.986,0.762,54.408,0.606,1.986,80.469
224.683,1132.000,64.000,218.050,101.836,-1.209,109.772,-50.783,0.775,54.526,0.627,1.986,81.700
224.733,1129.500,64.000,218.050,100.702,-1.131,109.772,-50.463,0.889,54.884,0.680,1.966,81.464
224.783,1130.500,64.000,218.050,99.775,-1.095,109.772,-50.273,0.889,55.082,0.660,1.966,81.513
224.833,1133.000,63.000,219.050,99.775,-1.095,109.772,-49.984,0.610,55.148,0.590,1.986,82.882
224.883,1137.500,63.000,219.050,99.582,-1.535,109.772,-49.688,0.278,55.397,0.590,1.946,81.513
224.933,1144.500,60.000,211.050,100.028,-2.715,109.772,-49.473,-0.125,55.573,0.578,1.946,82.695
224.983,1144.500,60.000,211.050,100.028,-2.715,109.772,-49.202,-0.344,55.719,0.606,1.907,82.448
225.033,1147.000,57.000,211.050,100.028,-2.715,109.771,-48.759,-0.305,55.675,0.623,1.986,82.104
225.083,1148.000,53.000,196.050,100.028,-2.715,109.771,-48.187,-0.318,55.734,0.713,1.946,83.108
225.134,1146.000,52.000,187.050,99.898,-3.393,109.772,-47.732,-0.412,55.909,0.560,1.966,82.645
225.183,1145.500,51.000,187.050,98.935,-3.425,109.771,-47.209,-0.592,56.297,0.479,1.966,82.744
225.234,1146.000,49.000,181.050,98.649,-2.995,109.772,-46.778,-0.703,56.443,0.410,1.986,82.714
225.283,1145.500,49.000,181.050,98.649,-2.995,109.772,-46.600,-0.832,56.532,0.261,1.986,83.118
225.333,1145.500,48.000,177.050,98.649,-2.995,109.772,-46.889,-0.900,56.679,0.333,1.946,83.099
225.383,1151.500,44.000,177.050,98.794,-2.240,109.772,-47.240,-0.712,56.671,0.329,1.769,83.108
225.434,1152.000,40.000,159.050,98.694,-1.848,109.772,-47.959,-0.339,56.524,0.479,1.749,83.729
225.483,1147.000,42.000,159.050,98.694,-1.848,109.772,-48.710,-0.014,56.434,0.750,1.986,82.823
225.534,1145.000,41.000,159.050,98.694,-1.848,109.772,-49.541,0.235,56.410,0.668,1.986,82.074
225.583,1140.000,43.000,159.050,98.808,-1.537,109.772,-50.267,0.466,56.371,0.779,1.966,83.305
225.634,1140.500,43.000,158.050,99.161,-1.422,109.771,-50.925,0.565,56.363,0.799,1.946,82.311
225.684,1138.000,43.000,158.050,99.161,-1.422,109.771,-51.214,0.526,56.261,0.725,1.946,82.705
225.733,1138.000,43.000,158.050,99.159,-1.349,109.772,-51.183,0.535,56.261,0.627,1.986,83.364
225.783,1139.500,44.000,158.050,99.159,-1.349,109.772,-50.999,0.539,56.319,0.565,1.946,83.148
225.833,1137.000,44.000,158.050,99.159,-1.349,109.772,-50.697,0.560,56.356,0.560,1.966,82.350
225.883,1138.000,43.000,158.050,99.051,-1.295,109.772,-50.408,0.610,56.410,0.505,2.006,82.931
225.933,1137.000,43.000,157.050,99.185,-1.104,109.772,-50.224,0.664,56.451,0.586,1.946,82.714
225.983,1137.000,43.000,157.050,99.185,-1.104,109.772,-50.174,0.824,56.402,0.639,1.809,82.685
226.033,1137.000,43.000,157.050,99.313,-0.863,109.772,-50.230,0.951,56.341,0.664,2.459,83.640
226.083,1137.500,43.000,157.050,99.313,-0.863,109.772,-50.476,1.008,56.246,0.746,3.621,82.498
226.134,1138.000,43.000,159.050,99.349,-0.899,109.770,-50.876,1.066,56.195,0.705,5.039,82.498
226.183,1138.000,43.000,159.050,99.349,-0.899,109.770,-51.146,1.008,56.195,0.688,8.999,83.000
226.233,1138.000,43.000,159.050,99.356,-1.438,109.770,-51.276,0.873,56.202,0.606,14.455,80.863
226.283,1138.000,43.000,158.050,99.356,-1.438,109.770,-51.226,0.729,56.210,0.627,20.720,81.503
226.333,1138.000,43.000,158.050,99.241,-1.759,109.775,-51.116,0.548,56.195,0.526,31.436,80.813
226.383,1139.000,42.000,158.050,99.241,-1.759,109.775,-50.931,0.423,56.210,0.535,38.744,80.282
226.433,1137.500,43.000,157.050,99.187,-1.661,109.798,-50.697,0.269,56.290,0.509,41.305,81.690
226.483,1137.500,43.000,157.050,99.187,-1.661,109.798,-50.574,0.226,56.327,0.526,43.413,80.154
226.533,1136.500,43.000,156.050,99.187,-1.661,110.153,-50.531,0.376,56.341,0.598,46.565,80.882
226.584,1136.500,43.000,156.050,99.302,-0.728,110.152,-50.617,0.606,56.319,0.602,47.274,81.050
226.633,1134.000,43.000,157.050,99.326,-0.207,110.156,-50.691,0.967,56.275,0.676,47.215,80.873
226.683,1136.500,43.000,157.050,99.326,-0.207,110.156,-50.906,1.377,56.239,0.680,48.082,82.035
226.733,1136.500,43.000,157.050,99.326,-0.207,110.147,-51.091,1.566,56.261,0.721,47.924,80.695
226.783,1134.000,43.000,156.050,99.326,-0.207,110.147,-51.109,1.644,56.275,0.746,48.771,80.360
226.834,1134.500,43.000,157.050,99.336,0.127,110.154,-51.054,1.779,56.275,0.758,48.101,81.040
226.883,1134.000,43.000,157.050,99.336,0.127,110.154,-50.962,1.808,56.217,0.709,48.436,80.459
226.933,1134.000,43.000,157.050,99.288,0.048,111.308,-50.808,1.853,56.254,0.762,47.806,81.513
226.983,1134.500,43.000,157.050,99.288,0.048,111.308,-50.703,1.870,56.275,0.758,49.382,80.912
227.033,1135.000,43.000,157.050,99.288,0.048,111.901,-50.537,1.870,56.246,0.717,49.520,80.873
227.083,1135.000,43.000,157.050,99.316,-0.065,111.900,-50.543,1.796,56.268,0.750,49.145,80.715
227.133,1135.500,43.000,157.050,99.362,0.034,111.897,-50.636,1.730,56.217,0.742,50.012,80.498
227.183,1135.000,43.000,157.050,99.362,0.034,111.897,-50.623,1.685,56.224,0.775,49.736,79.789
227.233,1137.000,43.000,157.050,99.362,0.034,111.893,-50.759,1.726,56.188,0.725,49.874,80.813
227.283,1136.000,43.000,157.050,99.362,0.034,111.886,-50.870,1.755,56.210,0.713,50.327,80.843
227.333,1137.000,43.000,158.050,99.401,0.240,111.899,-50.931,1.853,56.224,0.709,50.367,81.257
227.383,1136.500,43.000,158.050,99.401,0.240,111.899,-50.900,1.870,56.246,0.701,49.500,80.676
227.433,1137.500,42.000,158.050,99.385,0.359,112.341,-50.851,1.964,56.210,0.729,50.524,80.272
227.483,1137.000,43.000,158.050,99.336,0.410,113.257,-50.796,1.939,56.224,0.729,51.155,80.459
227.533,1137.500,42.000,157.050,99.336,0.410,113.507,-50.746,1.902,56.217,0.709,51.096,81.010
227.583,1135.500,43.000,157.050,99.314,0.268,113.507,-50.710,1.820,56.349,0.684,50.761,80.252
227.634,1135.500,43.000,157.050,99.314,0.268,113.503,-50.679,1.751,56.334,0.651,51.096,81.473
227.683,1129.000,44.000,155.050,99.332,-0.102,113.502,-50.673,1.722,56.312,0.729,51.450,80.429
227.733,1119.500,51.000,155.050,99.348,-0.469,113.491,-50.796,1.652,56.319,0.697,51.470,80.577
227.783,1124.000,53.000,185.050,99.348,-0.469,113.491,-50.857,1.480,56.327,0.701,51.568,80.439
227.833,1126.500,53.000,185.050,99.369,-0.894,113.631,-50.919,1.283,56.268,0.635,51.726,80.351
227.883,1131.000,52.000,185.050,99.369,-0.894,113.631,-50.999,1.168,56.246,0.615,50.899,81.523
227.933,1131.000,52.000,184.050,99.369,-0.894,114.102,-50.974,1.099,56.210,0.573,52.475,79.868
227.983,1130.500,52.000,184.050,99.411,-1.157,114.108,-50.943,0.951,56.195,0.483,52.711,80.439
228.033,1130.500,52.000,184.050,99.505,-1.184,114.104,-50.993,0.902,56.268,0.535,52.928,80.301
228.083,1130.000,52.000,186.050,99.505,-1.184,114.104,-50.999,0.857,56.341,0.522,52.868,79.799
228.133,1130.500,53.000,188.050,99.505,-1.184,114.101,-51.134,0.906,56.410,0.573,52.888,80.784
228.183,1129.500,53.000,188.050,99.433,-1.197,114.093,-51.183,0.926,56.232,0.610,52.396,79.888
228.234,1129.500,53.000,188.050,99.509,-1.100,114.100,-51.337,1.017,56.261,0.639,52.337,80.469
228.283,1129.000,54.000,190.050,99.509,-1.100,114.100,-51.544,1.033,56.261,0.656,53.105,79.858
228.334,1131.000,55.000,192.050,99.509,-1.100,114.105,-51.689,1.033,56.275,0.619,52.849,79.966
228.383,1132.000,54.000,192.050,99.409,-0.952,114.435,-51.725,1.053,56.217,0.594,53.400,80.577
228.433,1130.000,55.000,192.050,99.409,-0.952,114.449,-51.674,1.123,56.275,0.598,53.558,79.976
228.483,1132.500,55.000,192.050,99.138,-0.863,114.447,-51.405,1.246,56.305,0.594,52.829,81.237
228.533,1130.000,55.000,192.050,99.138,-0.863,114.443,-51.276,1.369,56.363,0.610,53.834,80.104
228.583,1130.000,55.000,192.050,98.996,-0.724,114.440,-51.153,1.361,56.386,0.623,54.247,80.144
228.633,1128.500,56.000,194.050,98.996,-0.724,114.429,-51.011,1.394,56.371,0.610,53.972,80.144
228.683,1128.500,56.000,194.050,98.996,-0.724,114.429,-50.931,1.476,56.410,0.590,53.597,79.888
228.733,1129.500,56.000,196.050,98.912,-0.600,114.442,-51.017,1.406,56.443,0.590,53.046,80.745
228.783,1129.500,56.000,196.050,98.734,-0.610,114.448,-51.054,1.394,56.418,0.582,52.928,79.730
228.833,1133.000,56.000,196.050,98.501,-0.748,114.674,-51.196,1.443,56.467,0.582,53.105,80.025
228.883,1140.500,54.000,196.050,98.501,-0.748,114.674,-51.251,1.377,56.483,0.594,53.203,80.282
228.933,1156.000,46.000,179.050,98.698,-0.934,114.170,-51.140,1.365,56.532,0.631,31.160,84.507
228.983,1158.000,41.000,179.050,98.698,-0.934,114.170,-50.962,1.238,56.597,0.602,7.068,84.546
229.034,1158.000,41.000,179.050,98.795,-0.657,114.923,-50.310,1.045,56.606,0.500,5.059,82.251
229.083,1148.000,42.000,151.050,98.795,-0.657,114.923,-50.070,0.799,56.614,0.500,2.577,82.350
229.134,1143.500,42.000,157.050,98.052,-0.838,111.020,-49.725,0.758,56.687,0.811,2.577,83.148
229.183,1140.000,43.000,157.050,98.052,-0.838,111.020,-49.393,0.959,56.809,0.992,25.763,82.774
229.233,1140.500,43.000,160.050,97.905,-0.882,111.913,-49.971,1.763,56.874,0.766,25.428,82.468
229.283,1139.000,44.000,160.050,97.905,-0.882,111.913,-51.036,2.460,57.005,0.820,4.133,82.734
229.333,1139.500,43.000,159.050,97.905,-0.882,109.154,-51.660,3.002,56.899,0.770,6.536,82.596
229.384,1138.500,43.000,159.050,97.905,-0.882,109.154,-52.434,3.375,56.728,0.775,2.931,82.734
229.433,1138.500,43.000,159.050,98.469,-1.070,111.373,-52.825,3.441,56.508,0.725,2.636,82.537
229.483,1135.000,44.000,159.050,98.469,-1.070,111.373,-52.984,3.240,56.483,0.713,2.380,83.345
229.533,1134.500,44.000,159.050,98.338,-1.509,112.980,-53.092,2.854,56.597,0.647,1.730,81.926
229.583,1135.000,44.000,159.050,98.338,-1.509,112.980,-52.817,2.374,56.581,0.651,1.789,82.527
229.633,1134.500,44.000,159.050,98.338,-1.509,113.632,-52.325,1.861,56.573,0.543,1.710,82.902
229.683,1135.500,44.000,159.050,98.398,-1.401,118.184,-51.819,1.410,56.671,0.470,1.749,82.695
229.733,1135.500,44.000,159.050,98.514,-1.493,118.991,-51.239,1.131,56.817,0.458,1.769,84.133
229.783,1138.000,43.000,160.050,98.514,-1.493,118.991,-50.919,0.967,56.858,0.488,1.789,82.488
229.833,1138.000,43.000,160.050,98.563,-1.516,118.485,-50.888,0.902,56.866,0.573,1.966,82.921
229.883,1139.000,43.000,159.050,98.563,-1.516,118.485,-50.986,0.922,56.777,0.619,1.946,83.138
229.933,1138.000,43.000,158.050,98.563,-1.516,119.325,-51.337,0.906,56.801,0.643,1.966,81.345
229.983,1139.000,43.000,158.050,98.774,-1.311,119.318,-51.551,0.807,56.638,0.619,3.089,83.138
230.033,1137.500,43.000,158.050,98.849,-1.258,122.905,-51.942,0.787,56.728,0.565,4.251,82.517
230.083,1138.000,43.000,158.050,98.849,-1.258,122.905,-52.246,0.783,56.614,0.470,4.389,82.370
230.133,1138.000,43.000,158.050,98.838,-1.468,125.365,-52.239,0.877,56.548,0.462,4.389,83.483
230.183,1137.500,43.000,157.050,98.838,-1.468,125.365,-52.108,0.955,56.597,0.518,4.586,82.123
230.234,1135.500,43.000,158.050,98.838,-1.468,125.629,-51.884,1.012,56.654,0.470,4.172,82.882
230.283,1135.500,43.000,158.050,98.815,-1.241,124.552,-51.508,1.058,56.654,0.526,4.232,82.665
230.333,1133.500,44.000,159.050,98.815,-1.241,123.992,-51.288,1.082,56.663,0.492,4.232,81.887
230.384,1137.000,43.000,159.050,98.815,-1.241,126.973,-51.282,1.131,56.736,0.569,4.153,84.143
230.433,1134.500,44.000,158.050,98.962,-1.229,128.136,-51.331,1.189,56.744,0.548,4.192,83.857
230.483,1134.000,44.000,158.050,98.962,-1.229,128.136,-51.530,1.300,56.736,0.606,2.400,81.946
230.533,1134.000,44.000,158.050,98.962,-1.229,128.370,-51.848,1.373,56.720,0.746,2.242,83.089
230.584,1134.000,44.000,158.050,99.055,-1.111,126.429,-52.036,1.386,56.679,0.643,1.907,82.508
230.633,1134.500,44.000,159.050,99.055,-1.111,126.231,-52.304,1.394,56.671,0.569,1.710,81.444
230.683,1135.000,43.000,159.050,99.112,-1.171,127.839,-52.405,1.369,56.614,0.598,2.557,81.532
230.733,1135.500,43.000,158.050,99.112,-1.171,126.464,-52.296,1.369,56.548,0.513,22.118,81.444
230.783,1136.500,43.000,158.050,99.023,-2.577,125.099,-51.812,1.312,56.532,0.610,29.840,80.715
230.833,1136.000,43.000,158.050,98.892,-2.058,123.162,-51.306,1.053,56.557,0.734,39.532,80.725
230.883,1136.500,43.000,158.050,98.892,-2.058,123.162,-51.257,0.598,56.768,0.606,43.098,80.626
230.933,1136.500,43.000,158.050,99.115,-0.463,122.899,-51.515,0.393,56.850,0.505,44.378,81.188
230.984,1136.500,43.000,158.050,99.115,-0.463,122.899,-51.870,0.619,56.711,0.402,45.639,81.010
231.033,1136.500,43.000,158.050,99.115,-0.463,122.379,-52.636,1.000,56.711,0.462,45.540,80.242
231.083,1136.000,43.000,158.050,99.414,1.853,120.681,-53.121,1.509,56.597,0.556,44.339,81.532
231.133,1136.000,43.000,158.050,99.639,4.953,118.760,-53.237,1.894,56.532,0.639,23.655,84.369
231.183,1134.000,44.000,159.050,99.639,4.953,118.760,-53.324,2.165,56.524,0.647,7.009,83.355
231.233,1133.500,44.000,160.050,99.639,4.953,119.552,-53.570,2.386,56.606,0.530,5.413,82.084
231.283,1133.500,44.000,160.050,99.639,4.953,119.568,-53.085,2.735,56.638,0.672,18.927,82.793
231.333,1134.500,44.000,159.050,99.004,5.736,117.668,-51.696,3.092,56.508,0.943,10.141,83.936
231.384,1133.000,44.000,159.050,99.278,4.260,117.604,-50.882,3.034,56.540,1.205,13.569,81.848
231.433,1133.000,44.000,159.050,99.278,4.260,117.300,-50.494,2.481,56.850,1.017,6.911,82.714
231.483,1133.000,44.000,159.050,99.122,4.509,117.838,-50.107,1.767,56.948,0.560,2.616,82.744
231.533,1132.500,44.000,160.050,99.464,3.948,121.222,-50.285,0.820,56.907,0.269,2.340,81.700
231.583,1132.500,44.000,160.050,99.464,3.948,121.222,-50.913,0.059,56.874,0.128,2.124,84.300
231.633,1132.500,44.000,162.050,99.464,3.948,122.887,-51.870,-0.142,56.785,0.123,1.986,82.527
231.683,1132.500,44.000,162.050,99.464,3.948,121.057,-53.121,0.141,56.638,0.299,1.927,83.079
231.733,1134.500,44.000,162.050,99.630,2.914,122.299,-54.156,0.488,56.467,0.505,1.986,83.118
231.783,1135.000,44.000,162.050,99.630,2.914,122.299,-54.633,0.615,56.371,0.762,1.986,81.582
231.834,1135.000,44.000,162.050,99.630,2.914,123.737,-54.395,0.548,56.394,0.770,1.927,84.143
231.884,1135.500,44.000,161.050,99.481,3.422,124.495,-53.606,0.368,56.451,0.543,1.946,82.508
231.933,1137.000,44.000,160.050,99.100,3.600,126.183,-52.499,0.076,56.614,0.393,2.124,82.508
231.983,1137.000,44.000,160.050,99.100,3.600,126.183,-51.609,0.033,56.703,0.261,2.143,83.955
232.033,1137.000,44.000,160.050,99.189,3.519,126.950,-51.226,0.222,56.956,0.261,1.986,82.222
232.083,1135.500,44.000,160.050,99.189,3.519,126.950,-51.079,0.410,57.054,0.402,1.946,83.335
232.133,1134.500,44.000,160.050,99.189,3.519,126.687,-51.288,0.635,56.899,0.569,1.966,82.114
232.183,1137.000,43.000,160.050,99.189,3.519,126.437,-51.624,0.750,56.793,0.639,1.986,82.547
232.234,1136.000,44.000,159.050,99.743,3.824,126.739,-52.296,0.791,56.654,0.705,1.986,84.192
232.283,1134.000,44.000,159.050,99.832,4.069,127.047,-52.767,0.779,56.581,0.738,1.986,83.837
232.333,1135.000,44.000,158.050,99.605,3.905,125.638,-53.324,0.775,56.663,0.672,1.946,82.911
232.383,1135.000,44.000,158.050,99.605,3.905,125.638,-53.534,0.828,56.679,0.688,1.946,83.030
232.433,1135.500,44.000,158.050,99.605,3.905,125.963,-53.512,0.893,56.687,0.610,1.927,82.764
