time(sec),engine_speed(rpm),actual_torque(%),fuel_rate(LPH),tilt_pitch(deg),tilt_roll(deg),tilt_yaw(deg),arm_tilit(deg),arm_roll(deg),boom_tilit(deg),boom_roll(deg),pressure(bar),flow_rate(LPM)
88.571,1138.500,79.000,270.050,85.110,0.320,27.819,-88.375,2.169,48.787,0.943,37.287,74.204
88.620,1134.500,79.000,268.050,85.110,0.320,27.821,-88.531,2.046,48.822,0.988,37.858,74.372
88.670,1136.000,79.000,267.050,84.997,0.273,27.818,-88.427,1.993,48.816,1.070,38.705,73.397
88.720,1131.500,80.000,267.050,84.997,0.273,27.818,-88.270,1.964,48.816,1.135,38.823,74.155
88.770,1120.500,86.000,270.050,84.933,0.298,27.814,-88.427,1.829,48.822,1.172,36.735,81.562
88.821,1116.000,90.000,270.050,84.933,0.298,27.814,-88.427,1.697,48.792,1.230,9.511,92.357
88.870,1128.500,85.000,294.050,85.192,0.870,27.814,-88.427,1.295,48.875,1.074,8.644,81.798
88.921,1146.000,80.000,294.050,85.192,0.870,27.814,-88.323,1.373,49.130,0.976,5.295,77.799
88.970,1161.000,71.000,270.050,87.367,1.517,27.814,-88.427,1.365,49.276,0.976,4.153,86.201
89.020,1171.500,61.000,270.050,87.367,1.517,27.814,-87.696,1.660,48.969,1.103,26.196,82.202
89.071,1168.000,58.000,213.050,87.162,1.532,17.395,-79.434,2.481,48.431,1.562,34.430,82.508
89.120,1149.500,64.000,213.050,87.162,1.532,17.968,-79.204,3.662,47.785,1.677,14.160,82.202
89.170,1134.000,69.000,234.050,85.012,1.477,20.201,-82.110,4.815,47.809,1.509,10.181,79.848
89.220,1134.000,69.000,234.050,85.012,1.477,20.201,-88.323,5.048,48.472,1.263,9.078,79.031
89.270,1117.000,80.000,264.050,81.082,1.406,20.692,-88.845,4.277,49.628,1.082,16.287,78.558
89.320,1123.500,84.000,264.050,81.082,1.406,20.688,-88.375,3.276,50.953,1.062,21.153,75.593
89.370,1149.000,71.000,259.050,75.313,1.683,20.687,-83.415,2.481,51.956,1.176,7.659,77.445
89.420,1165.500,59.000,259.050,75.313,1.683,20.687,-71.992,1.853,52.080,1.373,2.065,77.218
89.470,1160.500,58.000,207.050,68.408,2.760,20.686,-64.051,2.218,51.619,1.484,1.946,78.696
89.520,1160.500,58.000,207.050,68.408,2.760,20.689,-61.815,3.293,51.560,1.464,4.172,77.218
89.570,1140.500,64.000,216.050,64.941,3.577,20.450,-63.504,4.130,52.512,1.275,5.335,78.814
89.620,1121.500,71.000,216.050,64.941,3.577,20.450,-70.585,3.391,53.493,0.881,3.168,79.484
89.671,1137.500,68.000,242.050,64.013,3.626,21.847,-79.329,2.604,54.050,0.333,9.629,70.097
89.720,1164.500,53.000,242.050,64.013,3.626,21.847,-89.230,2.374,53.772,-0.404,12.505,67.694
89.770,1178.500,40.000,161.050,64.139,4.228,20.167,-88.479,2.329,52.776,-0.613,12.604,65.182
89.820,1171.500,38.000,161.050,64.139,4.228,20.424,-88.531,2.928,51.341,-0.194,12.545,63.173
89.871,1181.000,28.000,133.050,65.087,5.108,20.961,-88.427,4.343,50.008,0.795,12.564,61.114
89.920,1181.000,28.000,133.050,65.087,5.108,21.523,-88.792,5.926,48.893,1.956,12.584,59.046
89.970,1181.500,15.000,82.050,67.056,5.657,19.039,-88.218,7.513,48.075,3.002,4.823,57.204
90.020,1167.500,17.000,82.050,67.056,5.657,19.039,-88.270,7.759,46.920,3.830,0.607,55.530
90.071,1167.500,17.000,82.050,69.974,5.967,17.707,-88.375,7.366,46.067,4.031,0.568,53.717
90.120,1157.000,16.000,83.050,69.974,5.967,17.707,-79.769,6.886,46.197,3.600,0.528,51.895
90.170,1155.500,16.000,79.050,69.802,6.985,17.934,-79.831,6.139,47.951,3.186,0.469,50.300
90.220,1147.000,18.000,79.050,69.802,6.985,17.934,-88.688,5.311,50.338,2.797,0.528,49.009
90.271,1145.000,18.000,85.050,67.091,6.596,18.559,-88.062,4.819,52.051,2.157,0.568,47.542
90.320,1145.000,18.000,85.050,67.091,6.596,19.029,-77.615,4.138,52.761,1.373,0.568,45.907
90.370,1140.500,19.000,87.050,63.704,4.967,19.595,-72.528,2.678,52.944,0.552,0.528,44.705
90.420,1140.500,19.000,87.050,63.704,4.967,19.595,-69.435,1.558,53.288,-0.198,0.666,43.592
90.470,1140.000,19.000,87.050,63.913,2.895,18.514,-65.897,0.836,53.559,-0.661,0.548,42.410
90.520,1142.000,19.000,88.050,63.913,2.895,19.055,-63.171,0.342,53.354,-0.703,0.568,41.179
90.571,1147.500,18.000,87.050,63.434,1.198,19.331,-63.106,0.363,53.157,-0.541,0.587,40.145
90.620,1157.000,14.000,87.050,63.434,1.198,19.331,-66.813,0.458,53.369,-0.228,0.548,39.101
90.671,1157.500,13.000,76.050,62.908,0.665,19.605,-71.512,0.660,53.296,0.158,0.528,38.106
90.720,1157.500,11.000,76.050,62.908,0.665,19.597,-75.879,0.816,52.886,0.676,0.528,37.091
90.771,1154.500,10.000,66.050,61.961,0.770,19.605,-81.796,0.984,52.183,1.131,0.627,36.205
90.820,1154.000,9.000,66.050,61.961,0.770,19.605,-88.897,1.107,51.429,1.599,0.548,35.447
90.870,1154.000,9.000,66.050,62.944,0.656,19.598,-88.531,1.148,51.026,1.952,0.568,34.639
90.920,1153.000,7.000,58.050,62.944,0.656,19.628,-89.106,0.668,50.404,2.255,0.528,33.871
90.970,1153.000,7.000,58.050,63.439,-0.242,19.592,-88.479,-0.515,50.162,2.337,0.568,33.063
91.020,1145.000,7.000,47.050,63.439,-0.242,19.592,-88.479,-0.288,49.950,2.181,-0.023,32.344
91.070,1133.500,16.000,59.050,63.611,-2.144,19.591,-86.234,-0.005,50.008,2.026,-0.083,31.576
91.120,1124.000,45.000,59.050,63.611,-2.144,19.591,-83.154,-0.879,50.286,1.927,-0.043,31.004
91.171,1134.000,73.000,204.050,63.391,-6.240,19.593,-79.706,-2.314,50.704,1.701,-0.043,30.187
91.220,1187.500,75.000,204.050,63.391,-6.240,19.593,-76.485,-4.065,50.989,0.877,-0.063,29.596
91.271,1187.500,75.000,204.050,63.201,-9.769,19.593,-73.098,-5.691,50.850,-0.164,-0.122,29.054
91.320,1240.500,73.000,272.050,63.201,-9.769,19.591,-71.088,-7.070,50.587,-1.247,-0.043,28.365
91.371,1311.500,75.000,285.050,65.023,-9.726,19.591,-70.652,-7.579,50.265,-1.950,-0.063,27.951
91.420,1340.000,81.000,285.050,65.023,-9.726,19.593,-70.909,-7.029,49.723,-2.301,-0.083,27.537
91.471,1387.000,84.000,338.050,66.355,-7.606,19.592,-71.791,-5.927,49.056,-2.173,-0.023,26.897
91.520,1433.500,73.000,338.050,66.355,-7.606,19.592,-73.400,-4.243,48.449,-1.796,-0.063,26.286
91.570,1464.500,61.000,290.050,66.517,-4.871,19.593,-76.757,-2.503,48.022,-1.256,-0.023,26.050
91.620,1477.000,52.000,290.050,66.517,-4.871,19.593,-81.483,-1.535,47.524,-0.592,-0.043,25.469
91.670,1488.000,43.000,205.050,66.963,-1.874,19.595,-88.114,-0.725,46.950,0.119,-0.063,25.055
91.721,1489.000,32.000,205.050,66.963,-1.874,19.595,-88.636,-0.061,46.298,0.770,-0.063,24.671
91.770,1480.500,25.000,159.050,67.564,0.689,19.594,-88.323,0.750,45.853,1.390,-0.043,24.218
91.820,1465.500,22.000,159.050,67.564,0.689,19.594,-88.375,1.599,45.533,2.013,-0.102,23.883
91.870,1451.500,7.000,82.050,67.958,2.084,19.594,-88.949,2.309,45.515,2.481,-0.083,23.450
91.920,1414.500,7.000,82.050,67.958,2.084,19.594,-88.323,3.289,45.593,2.916,-0.023,23.036
91.970,1390.500,8.000,62.050,65.985,2.717,19.594,-88.166,4.043,45.824,3.190,-0.063,22.632
92.020,1366.500,12.000,62.050,65.985,2.717,19.594,-88.427,4.511,46.292,3.301,-0.063,22.228
92.070,1349.500,15.000,86.050,65.003,3.129,19.594,-88.531,4.642,46.878,3.182,-0.063,22.002
92.120,1349.500,15.000,86.050,65.003,3.129,19.594,-88.375,4.404,47.512,2.854,-0.004,21.598
92.170,1336.500,24.000,114.050,63.659,3.537,19.593,-88.323,4.048,48.182,2.370,-0.102,21.401
92.220,1338.000,27.000,114.050,63.659,3.537,19.592,-84.302,3.683,48.961,1.825,-0.063,20.810
92.271,1342.000,24.000,132.050,63.097,3.381,19.593,-73.668,3.326,50.286,1.402,-0.063,20.613
92.320,1342.000,24.000,132.050,63.097,3.381,19.593,-67.524,3.158,51.575,0.906,-0.023,20.298
92.371,1341.500,20.000,132.050,62.132,3.040,19.593,-62.830,2.948,52.761,0.462,-0.043,20.131
92.420,1303.500,0.000,109.050,62.132,3.040,19.593,-60.510,2.940,53.588,-0.142,-0.043,19.520
92.471,1236.000,10.000,63.050,60.975,3.475,19.592,-59.862,2.792,54.094,-0.652,-0.063,19.549
92.520,1221.500,12.000,63.050,60.975,3.475,19.592,-60.518,2.596,54.321,-1.136,-0.043,19.155
92.570,1204.000,17.000,81.050,60.738,4.019,19.592,-62.424,2.411,54.657,-1.406,-0.063,18.939
92.620,1204.000,17.000,81.050,60.738,4.019,19.592,-65.760,2.153,54.709,-1.363,-0.043,18.693
92.670,1194.500,22.000,81.050,60.472,3.326,19.591,-70.027,1.841,54.606,-1.252,-0.023,18.358
92.720,1192.500,29.000,110.050,60.472,3.326,19.594,-73.489,1.431,54.225,-0.948,-0.063,17.914
92.770,1198.500,28.000,120.050,60.748,1.956,19.593,-76.569,1.234,53.654,-0.571,-0.063,17.698
92.820,1202.500,28.000,120.050,60.748,1.956,19.593,-78.347,1.300,52.812,-0.185,-0.043,17.619
92.871,1202.500,28.000,120.050,60.972,0.595,19.593,-77.991,0.971,51.934,0.376,-0.004,17.294
92.920,1210.500,25.000,117.050,60.972,0.595,19.593,-76.736,0.651,51.487,1.066,-0.043,17.117
92.970,1221.000,18.000,109.050,61.631,-0.490,19.592,-75.147,0.803,51.312,1.759,-0.043,16.890
93.020,1236.000,2.000,109.050,61.802,-1.344,19.592,-75.001,1.049,51.553,2.292,-0.063,16.476
93.071,1212.000,3.000,0.050,61.802,-1.344,19.592,-75.837,1.250,51.795,2.731,-0.004,16.506
93.120,1212.000,3.000,0.050,61.802,-1.344,19.592,-79.727,1.168,52.527,2.846,-0.043,16.112
93.171,1184.500,5.000,41.050,60.874,-1.551,19.592,-87.592,1.082,52.966,2.768,-0.063,15.895
93.220,1171.000,6.000,41.050,60.874,-1.551,19.592,-88.897,1.017,53.552,2.592,-0.102,15.846
93.271,1161.000,6.000,45.050,59.043,-0.894,19.592,-88.688,0.914,54.064,2.354,-0.043,15.482
93.320,1161.000,6.000,45.050,59.043,-0.894,19.592,-88.270,0.976,54.767,2.169,-0.102,15.255
93.371,1156.500,7.000,46.050,58.755,0.205,19.592,-88.323,1.168,55.294,2.149,-0.083,15.038
93.420,1156.500,7.000,46.050,58.755,0.205,19.592,-84.616,1.357,55.470,2.026,-0.043,14.832
93.470,1152.500,7.000,48.050,58.330,0.991,19.592,-76.004,1.517,55.741,1.919,-0.043,14.664
93.520,1152.500,7.000,48.050,58.330,0.991,19.592,-71.378,1.447,55.990,1.710,-0.043,14.595
93.570,1143.500,8.000,48.050,58.610,1.249,19.592,-67.169,1.414,56.136,1.410,-0.083,14.398
93.620,1125.500,15.000,64.050,58.610,1.249,19.592,-63.520,1.275,56.085,1.070,-0.102,14.063
93.670,1106.500,25.000,64.050,57.443,1.122,19.592,-61.418,1.168,55.763,0.779,-0.023,14.034
93.721,1072.000,53.000,117.050,57.443,1.122,19.592,-60.206,0.992,55.499,0.522,-0.063,13.827
93.770,1072.000,53.000,117.050,54.181,0.971,19.592,-61.021,0.898,55.836,0.316,-0.063,13.610
93.820,1073.500,64.000,196.050,54.181,0.971,19.591,-63.187,0.922,56.850,0.321,-0.063,13.413
93.871,1114.500,51.000,187.050,49.797,0.922,19.591,-68.386,1.271,58.267,0.470,-0.063,13.413
93.920,1114.500,51.000,187.050,49.797,0.922,19.591,-73.534,1.648,59.685,0.664,-0.083,13.019
93.970,1131.000,47.000,163.050,45.325,1.284,19.592,-77.008,1.866,60.402,0.848,-0.063,13.049
94.020,1131.000,47.000,163.050,45.325,1.284,19.591,-77.071,1.718,59.587,1.053,-0.063,12.793
94.070,1133.500,50.000,183.050,44.972,1.550,19.591,-74.204,1.427,57.502,1.115,-0.023,12.596
94.120,1139.000,47.000,183.050,46.658,1.579,19.591,-70.061,1.312,54.665,1.099,-0.023,12.418
94.171,1132.500,49.000,172.050,46.658,1.579,19.591,-66.212,1.505,52.322,1.045,-0.063,12.182
94.220,1120.000,58.000,172.050,49.347,1.421,19.591,-66.608,1.476,50.909,1.082,-0.043,12.024
94.270,1130.500,54.000,207.050,49.347,1.421,19.590,-69.871,1.501,50.623,1.201,-0.063,11.808
94.320,1130.500,54.000,207.050,49.347,1.421,19.590,-72.316,1.611,50.901,1.291,-0.063,11.552
94.370,1159.500,39.000,159.050,52.640,1.125,19.590,-73.712,1.722,51.304,1.332,-0.063,11.591
94.420,1154.000,39.000,159.050,52.640,1.125,19.590,-73.991,1.784,51.473,1.451,0.036,11.335
94.471,1146.000,41.000,154.050,55.990,1.313,19.590,-72.528,1.833,51.399,1.459,-0.063,11.069
94.520,1136.000,44.000,154.050,55.990,1.313,19.590,-69.714,1.984,50.894,1.521,-0.063,10.961
94.571,1130.000,45.000,159.050,57.052,1.645,19.590,-66.034,2.144,50.660,1.767,-0.142,10.705
94.620,1124.500,48.000,159.050,57.052,1.645,19.590,-63.260,2.452,50.667,1.952,-0.043,10.557
94.670,1120.500,53.000,174.050,55.634,1.932,19.590,-62.075,2.657,50.909,1.870,-0.063,10.350
94.720,1120.000,55.000,174.050,55.634,1.932,19.590,-60.981,2.706,51.392,1.693,-0.063,10.222
94.770,1119.500,58.000,197.050,53.945,2.339,19.590,-59.758,2.727,51.692,1.501,-0.102,9.907
94.820,1119.500,58.000,197.050,53.945,2.339,19.590,-58.040,2.596,51.919,1.201,-0.063,9.779
94.871,1125.500,58.000,201.050,52.803,2.595,19.590,-55.863,2.485,52.058,0.963,-0.063,9.729
94.920,1120.500,63.000,201.050,52.803,2.595,19.590,-53.201,2.485,51.846,0.811,-0.063,9.503
94.970,1122.500,64.000,221.050,53.199,2.632,19.590,-50.956,2.452,51.612,0.762,-0.122,9.316
95.020,1122.500,64.000,221.050,53.199,2.632,19.590,-49.239,2.452,51.436,0.885,0.036,9.148
95.070,1119.500,70.000,234.050,55.263,2.554,19.588,-47.941,2.550,51.348,1.115,-0.063,7.306
95.120,1119.500,70.000,234.050,55.263,2.554,19.588,-46.735,2.928,51.436,1.320,-0.063,5.396
95.170,1118.000,76.000,252.050,57.211,2.877,19.588,-45.930,3.375,51.538,1.480,-0.083,4.962
95.220,1122.500,75.000,252.050,57.211,2.877,19.588,-45.375,4.109,51.685,1.509,-0.083,4.795
95.270,1123.500,76.000,254.050,57.600,4.363,19.588,-44.812,4.486,51.560,1.300,-0.063,4.824
95.320,1131.500,74.000,254.050,57.600,4.363,19.587,-44.448,4.671,51.443,1.012,-0.043,4.352
95.371,1131.500,74.000,249.050,58.216,5.776,19.588,-44.551,4.716,51.063,0.734,-0.023,4.164
95.420,1134.000,73.000,249.050,60.136,6.106,19.588,-44.876,4.835,50.696,0.582,-0.063,4.164
95.470,1130.000,74.000,247.050,60.136,6.106,19.587,-45.164,4.880,50.243,0.672,0.055,3.948
95.520,1131.000,74.000,247.050,60.136,6.106,19.587,-45.636,4.970,49.759,0.885,-0.083,3.958
95.571,1131.000,74.000,247.050,62.179,5.541,19.587,-45.930,4.823,49.349,1.156,-0.083,3.741
95.620,1145.000,70.000,246.050,62.179,5.541,19.587,-45.943,4.421,49.056,1.476,-0.063,3.564
95.671,1164.500,57.000,246.050,62.989,4.314,19.588,-46.448,3.691,48.591,1.689,-0.083,3.554
95.720,1177.000,46.000,187.050,62.989,4.314,19.587,-47.246,2.883,48.176,1.878,-0.063,33.969
95.771,1170.500,35.000,132.050,65.275,2.653,19.594,-48.335,2.669,47.904,1.923,48.850,49.157
95.820,1170.500,35.000,132.050,65.275,2.653,19.310,-49.645,2.079,47.435,2.042,55.272,72.038
95.871,1141.500,49.000,132.050,68.719,1.186,19.509,-50.039,2.267,46.665,2.046,74.597,83.374
95.920,1117.000,62.000,184.050,68.719,1.186,18.959,-48.661,2.899,45.604,2.001,78.123,89.875
95.970,1126.500,60.000,212.050,69.791,-0.903,17.729,-47.043,2.702,44.858,2.157,72.942,71.919
96.020,1126.500,60.000,212.050,69.791,-0.903,17.729,-45.937,2.579,44.911,2.185,78.221,80.735
96.070,1135.000,58.000,212.050,68.232,-2.605,16.033,-45.949,2.604,45.344,1.902,74.439,77.021
96.120,1148.000,53.000,203.050,68.232,-2.605,15.536,-46.237,1.915,46.001,1.611,74.124,76.618
96.170,1148.500,51.000,186.050,67.049,-1.888,15.251,-45.860,1.074,46.250,1.283,72.922,78.410
96.220,1141.000,54.000,186.050,67.049,-1.888,15.251,-44.595,0.590,46.262,0.828,25.191,78.272
96.270,1141.000,54.000,186.050,66.006,-0.203,15.247,-42.877,0.312,45.990,0.787,34.292,82.517
96.320,1140.500,53.000,191.050,66.006,-0.203,18.815,-40.533,0.342,45.462,0.935,21.252,82.517
96.370,1136.500,55.000,190.050,65.099,1.849,18.796,-38.798,0.762,45.195,1.115,10.594,80.912
96.420,1130.500,56.000,190.050,65.099,1.849,18.796,-37.560,1.501,45.273,0.980,10.594,81.129
96.470,1128.000,58.000,195.050,64.713,5.578,18.793,-36.957,2.813,45.533,0.680,14.849,81.089
96.520,1128.000,58.000,195.050,64.713,5.578,18.793,-36.720,4.043,45.800,0.729,15.184,81.523
96.570,1128.000,60.000,204.050,64.610,8.612,20.709,-36.316,4.999,46.084,1.127,2.912,82.094
96.620,1132.500,58.000,204.050,64.407,7.374,20.693,-35.930,5.307,46.155,1.505,7.482,81.247
96.670,1132.500,58.000,204.050,64.407,7.374,20.704,-35.716,4.642,46.049,1.665,15.243,82.104
96.720,1134.000,58.000,205.050,65.419,3.959,20.697,-35.874,3.933,45.646,1.763,17.863,82.665
96.770,1136.500,57.000,203.050,65.419,3.959,20.697,-36.395,3.141,45.296,1.451,9.255,81.483
96.820,1136.500,57.000,203.050,65.419,3.959,20.699,-37.106,1.583,44.816,1.000,9.964,81.188
96.871,1137.500,57.000,202.050,66.709,0.321,20.618,-38.013,-0.408,44.295,0.713,3.936,80.282
96.920,1139.500,57.000,202.050,66.709,0.321,20.272,-38.964,-1.946,43.750,0.606,15.834,77.691
96.970,1138.500,57.000,200.050,68.029,-3.004,20.305,-39.647,-2.827,43.175,0.631,21.685,83.532
97.020,1138.500,57.000,200.050,68.029,-3.004,20.305,-40.143,-3.430,42.677,0.635,12.820,82.271
97.071,1135.500,57.000,200.050,69.370,-4.676,20.302,-40.197,-3.492,42.233,0.639,21.094,81.424
97.120,1137.000,57.000,200.050,69.370,-4.676,20.301,-39.903,-3.322,41.783,0.852,7.639,82.212
97.170,1132.000,58.000,201.050,70.181,-4.392,20.296,-39.412,-2.778,41.531,1.181,8.782,81.464
97.220,1132.000,58.000,201.050,70.181,-4.392,20.296,-38.809,-1.822,41.338,1.574,2.872,82.064
97.270,1131.500,58.000,203.050,70.315,-3.050,20.294,-38.158,-0.900,41.241,1.931,2.143,82.114
97.320,1132.000,58.000,203.050,70.315,-3.050,20.294,-37.608,-0.335,41.300,2.120,2.143,79.612
97.371,1133.000,58.000,202.050,70.485,-1.240,20.295,-37.154,-0.014,41.338,2.103,27.240,81.887
97.420,1133.000,58.000,202.050,70.485,-1.240,20.295,-36.925,0.046,41.220,1.878,9.570,79.966
97.470,1133.000,58.000,202.050,71.101,0.084,20.172,-36.669,-0.018,40.989,1.546,8.703,82.054
97.520,1133.500,58.000,202.050,72.361,0.557,20.034,-36.502,-0.142,40.737,1.140,7.423,82.527
97.570,1132.000,59.000,204.050,72.361,0.557,20.034,-36.330,-0.048,40.196,1.004,6.359,81.247
97.620,1132.000,59.000,204.050,72.361,0.557,20.033,-36.255,0.111,39.692,0.873,6.359,83.118
97.670,1132.000,59.000,205.050,73.796,0.411,20.034,-36.167,0.402,39.354,0.947,1.749,81.493
97.720,1132.000,59.000,205.050,73.796,0.411,20.033,-36.032,0.754,39.183,1.000,2.636,83.167
97.770,1133.500,59.000,205.050,74.776,0.418,20.033,-35.892,1.000,38.974,1.156,20.424,82.941
97.820,1133.000,59.000,205.050,75.869,0.754,20.034,-35.790,1.152,38.781,1.271,5.867,82.114
97.871,1131.000,60.000,207.050,75.869,0.754,20.034,-35.809,1.168,38.421,1.328,3.621,84.576
97.920,1131.000,60.000,207.050,75.869,0.754,20.034,-36.060,1.328,38.228,1.316,20.700,82.862
97.970,1159.000,47.000,198.050,77.681,1.096,20.034,-36.404,1.501,38.036,1.365,21.173,83.936
98.020,1163.500,42.000,198.050,77.681,1.096,20.033,-36.720,1.701,37.580,1.459,2.656,83.995
98.071,1159.500,40.000,157.050,79.487,1.413,20.035,-36.813,1.870,37.156,1.501,1.749,83.670
98.120,1151.500,42.000,157.050,79.487,1.413,20.035,-37.207,2.239,36.808,1.792,1.631,83.128
98.171,1147.500,42.000,159.050,79.744,1.866,20.031,-37.939,2.608,36.585,2.173,1.552,83.798
98.220,1138.500,45.000,159.050,79.744,1.866,20.031,-38.825,3.092,36.523,2.452,1.572,82.931
98.271,1138.000,45.000,162.050,78.597,2.608,20.027,-39.353,3.358,36.466,2.272,1.552,79.848
98.320,1126.000,48.000,162.050,78.597,2.608,20.027,-40.101,3.317,36.575,2.095,1.474,77.740
98.370,1114.500,59.000,184.050,79.797,3.087,20.028,-41.089,3.141,36.544,1.989,1.572,75.367
98.420,1116.000,61.000,184.050,79.797,3.087,20.027,-41.498,2.887,36.212,2.091,7.639,70.944
98.470,1119.000,63.000,210.050,82.902,3.047,20.027,-41.025,2.879,35.575,2.251,3.562,71.171
98.520,1125.000,62.000,210.050,82.902,3.047,20.027,-40.666,3.531,35.404,2.596,2.754,68.531
98.570,1128.000,61.000,217.050,83.155,2.132,20.025,-40.875,3.986,36.015,2.694,6.832,66.413
98.620,1129.500,61.000,217.050,83.155,2.132,20.849,-40.682,4.043,36.894,2.222,11.146,63.754
98.670,1129.500,61.000,217.050,81.174,2.138,20.849,-40.063,3.806,37.569,1.550,11.185,64.572
98.720,1129.000,63.000,217.050,81.174,2.138,20.848,-39.263,3.075,38.159,1.033,11.166,63.971
98.771,1129.000,63.000,217.050,79.898,1.884,20.849,-38.980,2.366,38.802,0.610,2.695,63.439
98.820,1128.500,64.000,224.050,81.400,0.830,20.849,-39.033,2.222,39.172,0.239,3.700,61.932
98.871,1130.000,65.000,224.050,81.400,0.830,20.849,-39.503,2.062,39.295,0.102,4.133,59.066
98.920,1132.000,64.000,222.050,81.400,0.830,20.849,-40.085,2.017,39.199,0.136,4.133,58.672
98.971,1138.000,63.000,222.050,82.900,0.090,20.849,-40.549,2.005,38.909,0.346,4.153,58.041
99.021,1140.000,63.000,219.050,82.942,0.165,20.849,-41.415,1.841,38.749,0.627,1.178,57.391
99.070,1143.000,61.000,219.050,82.942,0.165,20.849,-42.622,1.812,38.700,1.025,1.178,56.978
99.120,1145.500,57.000,208.050,82.942,0.165,20.849,-43.771,1.948,38.727,1.484,1.178,55.993
99.170,1145.500,57.000,208.050,82.103,0.731,20.849,-44.787,2.255,38.840,1.907,1.119,55.540
99.220,1140.000,58.000,199.050,82.103,0.731,20.849,-45.196,2.468,39.049,2.198,0.962,55.668
99.271,1138.000,58.000,201.050,81.173,1.328,20.849,-45.777,2.432,39.408,2.407,6.911,55.293
99.320,1135.500,58.000,201.050,81.173,1.328,20.849,-46.454,2.362,39.794,2.460,6.970,55.244
99.370,1136.500,58.000,202.050,80.663,1.467,20.849,-47.295,2.251,40.094,2.370,6.950,55.697
99.420,1135.500,58.000,202.050,80.663,1.467,20.849,-48.224,2.062,40.475,2.173,2.203,54.545
99.471,1137.500,57.000,202.050,80.623,0.738,20.849,-49.233,1.976,40.829,1.788,0.942,54.279
99.520,1137.500,57.000,202.050,80.623,0.738,20.849,-50.193,1.812,41.241,1.336,0.922,54.141
99.571,1139.500,57.000,202.050,81.915,0.693,20.849,-50.630,1.730,41.499,0.955,0.962,52.713
99.620,1142.500,55.000,200.050,81.745,1.070,20.849,-50.857,1.611,41.928,0.656,0.922,53.284
99.670,1143.500,54.000,195.050,81.745,1.070,20.848,-50.962,1.427,42.280,0.548,8.782,53.077
99.720,1143.500,54.000,195.050,81.745,1.070,20.848,-50.956,1.513,42.695,0.453,4.330,52.861
99.770,1139.500,55.000,195.050,80.096,1.643,20.849,-51.288,1.439,42.973,0.560,3.956,53.983
99.820,1138.000,56.000,195.050,80.096,1.643,20.849,-52.036,1.201,43.341,0.750,3.975,53.885
99.870,1136.500,56.000,197.050,78.370,1.863,20.849,-52.846,1.505,43.578,0.943,3.148,55.165
99.920,1131.500,57.000,197.050,78.370,1.863,20.849,-54.127,2.083,43.720,1.246,3.601,56.140
99.970,1130.500,58.000,201.050,78.226,1.527,20.849,-55.740,2.259,43.850,1.484,4.350,56.131
100.020,1125.000,62.000,201.050,80.048,1.581,20.849,-57.411,2.251,43.904,1.492,4.369,57.775
100.070,1125.000,62.000,201.050,80.048,1.581,20.848,-58.951,2.173,43.898,1.484,1.592,58.386
100.120,1126.000,64.000,214.050,80.048,1.581,20.849,-60.214,1.874,43.927,1.382,1.316,59.627
100.171,1127.500,64.000,215.050,80.962,1.515,20.849,-61.572,1.665,44.176,1.226,1.355,61.095
100.220,1127.000,65.000,215.050,80.962,1.515,20.849,-62.595,1.706,44.413,1.234,1.296,61.518
100.270,1127.000,65.000,215.050,80.858,1.438,20.849,-63.349,1.923,44.579,1.341,1.139,62.986
100.320,1130.000,65.000,220.050,80.858,1.438,20.849,-63.747,2.132,44.721,1.427,1.158,63.340
100.371,1130.000,65.000,220.050,81.273,1.649,20.848,-63.991,2.267,44.929,1.599,1.178,64.611
100.420,1128.500,65.000,225.050,81.273,1.649,20.848,-63.983,2.386,45.207,1.615,1.178,66.413
100.470,1127.500,67.000,231.050,81.839,2.083,20.849,-63.926,2.464,45.385,1.660,1.158,66.473
100.520,1127.500,67.000,231.050,81.839,2.083,20.849,-63.845,2.563,45.711,1.636,1.277,68.984
100.570,1127.500,69.000,241.050,81.796,2.386,20.848,-63.780,2.690,46.025,1.624,1.296,69.280
100.621,1128.500,70.000,241.050,81.796,2.386,20.848,-64.393,2.821,46.351,1.603,1.336,70.698
100.670,1128.000,71.000,241.050,81.434,2.471,20.849,-65.118,2.993,46.641,1.501,1.336,71.319
100.720,1131.000,71.000,241.050,81.434,2.471,20.848,-66.239,2.969,46.902,1.418,1.336,70.875
100.771,1130.000,71.000,242.050,81.554,2.506,20.849,-67.210,2.940,47.175,1.250,1.355,71.900
100.820,1131.500,71.000,242.050,81.554,2.506,20.849,-68.632,2.875,47.483,1.172,1.296,71.909
100.871,1128.500,72.000,244.050,81.800,2.464,20.848,-70.116,2.669,47.678,1.103,1.355,73.397
100.920,1131.500,72.000,244.050,81.800,2.464,20.848,-71.423,2.362,47.720,1.074,1.316,73.613
100.971,1128.500,73.000,244.050,82.302,2.114,20.849,-72.450,2.218,47.761,1.123,1.336,73.929
101.020,1128.000,73.000,244.050,82.302,2.114,20.848,-73.377,2.333,47.702,1.226,1.375,74.352
101.070,1126.500,74.000,246.050,82.564,1.772,20.849,-74.248,2.419,47.755,1.300,1.533,74.352
101.121,1127.500,74.000,246.050,82.564,1.772,20.849,-75.001,2.440,47.803,1.435,14.081,76.164
101.170,1127.500,75.000,250.050,82.984,1.479,20.848,-76.360,2.382,47.998,1.583,14.160,76.312
